year,primary_sector,state,emissions,n_facilities
2016,Petroleum and Natural Gas Systems,OK,1176311.684,12
2016,Petroleum and Natural Gas Systems,OR,59122.38,1
2016,Petroleum and Natural Gas Systems,PA,395962.118,6
2016,Petroleum and Natural Gas Systems,SC,2530232.682,1
2016,Petroleum and Natural Gas Systems,TX,5142109.658,28
2016,Petroleum and Natural Gas Systems,UT,258433.752,4
2016,Petroleum and Natural Gas Systems,WA,112620.174,1
2016,Petroleum and Natural Gas Systems,WV,118585.272,3
2016,Petroleum and Natural Gas Systems,WY,1189472.304,7
2016,Petroleum Product Suppliers,AK,527827.632,1
2016,Petroleum Product Suppliers,AL,426626.392,1
2016,Petroleum Product Suppliers,CA,1096274.996,3
2016,Petroleum Product Suppliers,IL,4091464.3779999996,2
2016,Petroleum Product Suppliers,IN,216387.332,1
2016,Petroleum Product Suppliers,KY,2205992.258,1
2016,Petroleum Product Suppliers,LA,12769459.538,6
2016,Petroleum Product Suppliers,MI,896579.698,1
2016,Petroleum Product Suppliers,MS,29052.874,1
2016,Petroleum Product Suppliers,ND,702194.574,1
2016,Petroleum Product Suppliers,NJ,134434.15,1
2016,Petroleum Product Suppliers,NV,16020.336,1
2016,Petroleum Product Suppliers,OH,3786708.606,3
2016,Petroleum Product Suppliers,OK,702454.5,1
2016,Petroleum Product Suppliers,PA,135114.464,1
2016,Petroleum Product Suppliers,TX,11084641.668,8
2016,Petroleum Product Suppliers,WA,3486520.854,3
2016,Petroleum Product Suppliers,WY,178294.34,1
2016,Power Plants,AK,1164157.35,5
2016,Power Plants,AL,34608023.125,8
2016,Power Plants,AR,5053360.448000001,2
2016,Power Plants,AZ,16590532.368,7
2016,Power Plants,CA,11977409.712,22
2016,Power Plants,CO,21398993.28,10
2016,Power Plants,CT,6426424.933999999,5
2016,Power Plants,DC,190183.18,2
2016,Power Plants,DE,121634.706,1
2016,Power Plants,FL,42278330.896,16
2016,Power Plants,GA,23318991.122,7
2016,Power Plants,GU,413586.28,1
2016,Power Plants,HI,838164.5279999999,5
2016,Power Plants,IA,14751005.694,3
2016,Power Plants,ID,503148.836,1
2016,Power Plants,IL,10272338.97,3
2016,Power Plants,IN,11674132.396,4
2016,Power Plants,KS,14192514.112000002,4
2016,Power Plants,KY,34074439.454,5
2016,Power Plants,LA,11350708.367,6
2016,Power Plants,MA,898362.88,5
2016,Power Plants,MD,41876.986,1
2016,Power Plants,MI,24253364.196,12
2016,Power Plants,MN,8376146.242,7
2016,Power Plants,MO,23152774.648,8
2016,Power Plants,MS,16246161.039,8
2016,Power Plants,MT,15226200.906,2
2016,Power Plants,NC,9464800.858000001,2
2016,Power Plants,ND,17871533.058,3
2016,Power Plants,NE,11626570.388,4
2016,Power Plants,NJ,5039732.97,5
2016,Power Plants,NM,4089211.2,6
2016,Power Plants,NV,6457473.258,6
2016,Power Plants,NY,10221353.925,20
2016,Power Plants,OH,33159395.38,12
2016,Power Plants,OK,3146137.4159999997,4
2016,Power Plants,OR,2266516.14,2
2016,Power Plants,PA,17293620.406,13
2016,Power Plants,PR,6461406.546,2
2016,Power Plants,RI,866543.04,1
2016,Power Plants,SC,6624185.906,5
2016,Power Plants,SD,2256928.632,1
2016,Power Plants,TN,18841916.693,4
2016,Power Plants,TX,97160980.45578636,30
2016,Power Plants,UT,3853844.554,3
2016,Power Plants,VA,843607.8940000001,2
2016,Power Plants,VI,302255.272,1
2016,Power Plants,WA,1457732.7419999999,4
2016,Power Plants,WI,13867722.242,10
2016,Power Plants,WV,27227543.509999998,5
2016,Power Plants,WY,5801362.064,6
2016,Pulp and Paper,AL,1718398.598,5
2016,Pulp and Paper,AR,886923.006,3
2016,Pulp and Paper,CA,656376.4280000001,3
2016,Pulp and Paper,CT,245960.36,2
2016,Pulp and Paper,FL,614442.34,1
2016,Pulp and Paper,GA,686375.0580000001,5
2016,Pulp and Paper,ID,314065.2,1
2016,Pulp and Paper,IN,52897,1
2016,Pulp and Paper,KY,47460.772,1
2016,Pulp and Paper,LA,1409975.214,5
2016,Pulp and Paper,ME,301524.812,1
2016,Pulp and Paper,MI,139735.248,1
2016,Pulp and Paper,MN,168043.14,1
2016,Pulp and Paper,MO,141164.568,1
2016,Pulp and Paper,MS,205543.274,2
2016,Pulp and Paper,NC,336730.666,1
2016,Pulp and Paper,NJ,59443.31,1
2016,Pulp and Paper,NY,574109.784,5
2016,Pulp and Paper,OH,111108.88399999999,2
2016,Pulp and Paper,OK,1482030.9000000001,3
2016,Pulp and Paper,OR,409068.904,2
2016,Pulp and Paper,PA,1531470.7,4
2016,Pulp and Paper,SC,281133.398,3
2016,Pulp and Paper,TN,621267.162,6
2016,Pulp and Paper,TX,367582.154,2
2016,Pulp and Paper,UT,41031.296,1
2016,Pulp and Paper,VA,2313776.304,5
2016,Pulp and Paper,WA,190923.744,2
2016,Pulp and Paper,WI,422594.14,6
2016,Pulp and Paper,WV,26844.698,1
2016,Refineries,TX,564570.304,1
2016,Refineries,UT,505867.372,1
2016,Waste,AK,658064.044,3
2016,Waste,AL,1173114,10
2016,Waste,AR,563645.95,8
2016,Waste,AZ,374107.3,8
2016,Waste,CA,1216597.692,16
2016,Waste,CO,309313.594,4
2016,Waste,CT,567618.86,4
2016,Waste,FL,3262235.056,22
2016,Waste,GA,1662755.374,17
2016,Waste,HI,26429.5,1
2016,Waste,IA,481073.546,11
2016,Waste,ID,92777.25,1
2016,Waste,IL,1258098.91,19
2016,Waste,IN,1225246.992,14
2016,Waste,KS,345441.74,5
2016,Waste,KY,439257.60000000003,8
2016,Waste,LA,653600.75,8
2016,Waste,MA,498429.528,3
2016,Waste,MD,820372.4600000001,7
2016,Waste,ME,64924.556,1
2016,Waste,MI,639208.112,9
2016,Waste,MN,279659.20399999997,4
2016,Waste,MO,130831.17199999999,5
2016,Waste,MS,526131.004,4
2016,Waste,NC,1910658.294,19
2016,Waste,ND,145626.048,3
2016,Waste,NE,421851.548,6
2016,Waste,NH,75446.068,1
2016,Waste,NJ,652864.536,6
2016,Waste,NM,109713,2
2016,Waste,NV,31295.9,1
2016,Waste,NY,1524610.402,18
2016,Waste,OH,1161001.582,13
2016,Waste,OK,235956.6,5
2016,Waste,OR,171513.626,1
2016,Waste,PA,1776542.004,18
2016,Waste,PR,157145.5,2
2016,Waste,SC,990758.78,11
2016,Waste,SD,47122.5,1
2016,Waste,TN,794052.2,10
2016,Waste,TX,2675084.984,29
2016,Waste,UT,328759.822,6
2016,Waste,VA,389109.054,7
2016,Waste,VT,57840,1
2016,Waste,WA,745531.12,9
2016,Waste,WI,559507.996,10
2016,Waste,WV,317414.986,5
2016,Waste,WY,64074.5,1
2017,Other,AK,789342.118,7
2017,Other,AL,377951.06799999997,7
2017,Other,AR,194661.56,4
2017,Other,AZ,166974.82818399998,2
2017,Other,CA,3648515.95091,33
2017,Other,CO,520903.268222,6
2017,Other,CT,581298.63,9
2017,Other,DE,88368.01800000001,2
2017,Other,FL,310423.792,5
2017,Other,GA,827435.696,15
2017,Other,IA,9153015.165000001,41
2017,Other,ID,402388.032725,8
2017,Other,IL,2162864.55,21
2017,Other,IN,3697744.704,26
2017,Other,KS,801134.198,14
2017,Other,KY,524235.08,10
2017,Other,LA,311186.728,4
2017,Other,MA,449557.89400000003,6
2017,Other,MD,435180.226,4
2017,Other,ME,26318.143167,1
2017,Other,MI,1572517.038,20
2017,Other,MN,1784535.266,22
2017,Other,MO,733914.616,13
2017,Other,MS,134823.248,3
2017,Other,MT,34418.564,1
2017,Other,NC,557863.544394,11
2017,Other,ND,378968.92199999996,5
2017,Other,NE,2833950.842,19
2017,Other,NH,42222.876,1
2017,Other,NJ,278295.06200000003,7
2017,Other,NM,100619.994,3
2017,Other,NV,305587.024,4
2017,Other,NY,1139995.3422,16
2017,Other,OH,1664719.454,19
2017,Other,OK,436681.68200000003,8
2017,Other,OR,362051.926578,7
2017,Other,PA,5024583.4897,11
2017,Other,RI,25800.802,1
2017,Other,SC,283008.478,6
2017,Other,SD,1142746.048,11
2017,Other,TN,1082444.264,11
2017,Other,TX,9887424.3559786,25
2017,Other,UT,212168.17799999999,4
2017,Other,VA,788345.8915713,10
2017,Other,VI,33883.382,1
2017,Other,VT,56088.262,2
2017,Other,WA,491980.39,8
2017,Other,WI,861510.674,13
2017,Other,WV,3616019.532,4
2017,Other,WY,34134.296,1
2017,Chemicals,AK,758161.52,2
2017,Chemicals,AL,2243814.533572,7
2017,Chemicals,AR,1945598.252,6
2017,Chemicals,AZ,211550.216,1
2017,Chemicals,CA,23644083.544,15
2017,Chemicals,CO,30999.084,1
2017,Chemicals,DE,31819.08,1
2017,Chemicals,FL,240646.496,1
2017,Chemicals,GA,1849207.024,2
2017,Chemicals,HI,607024.882,1
2017,Chemicals,IA,3824327.776,4
2017,Chemicals,ID,213332.076,2
2017,Chemicals,IL,7373821.492,10
2017,Chemicals,IN,4925947.194,3
2017,Chemicals,KS,4927698.58,8
2017,Chemicals,KY,695277.9720000001,4
2017,Chemicals,LA,31500371.072,32
2017,Chemicals,MA,75735.70999999999,2
2017,Chemicals,MD,101716.868,1
2017,Chemicals,MI,188351.85,3
2017,Chemicals,MN,4760385.4459999995,2
2017,Chemicals,MO,208273.264,3
2017,Chemicals,MS,7402166.968,2
2017,Chemicals,MT,2673843.4359999998,4
2017,Chemicals,NC,146513.202,1
2017,Chemicals,NJ,2731710.68,3
2017,Chemicals,NM,618292.206,1
2017,Chemicals,NV,27173.148,1
2017,Chemicals,NY,27479.696,1
2017,Chemicals,OH,2255409.752,8
2017,Chemicals,OK,4430662.782,4
2017,Chemicals,OR,193622.122,1
2017,Chemicals,PA,1078487.71,5
2017,Chemicals,PR,82095.45,1
2017,Chemicals,TN,6002182.927999999,5
2017,Chemicals,TX,36143309.57,45
2017,Chemicals,UT,237773.304,2
2017,Chemicals,VA,1084187.672,2
2017,Chemicals,WA,2363323.35,4
2017,Chemicals,WV,1309723.61732,5
2017,Chemicals,WY,398625.382,1
2017,Import and Export of Equipment Containing Fluorintaed GHGs,AL,27280.54,1
2017,Import and Export of Equipment Containing Fluorintaed GHGs,PA,62335.2,1
2017,Industrial Gas Suppliers,NJ,12399.952,1
2017,Injection of CO2,IL,4490464.192,1
2017,Injection of CO2,NM,212094.16,1
2017,Injection of CO2,TX,209910.702,2
2017,Metals,AL,1357382.426,9
2017,Metals,AR,480316.52599999995,3
2017,Metals,AZ,76452.446,1
2017,Metals,CA,116231.304,3
2017,Metals,CO,289926.758,1
2017,Metals,FL,69762.012,1
2017,Metals,GA,114414.348,2
2017,Metals,IA,331464.62,3
2017,Metals,IL,1295296.422,8
2017,Metals,IN,22266663.709,17
2017,Metals,KY,462122.912,5
2017,Metals,LA,844347.622,1
2017,Metals,MI,1321331.41,3
2017,Metals,MN,2223991.128,4
2017,Metals,MO,24521.832,1
2017,Metals,MS,513854.852,1
2017,Metals,NC,368315.528,2
2017,Metals,NE,177839.436,1
2017,Metals,NJ,54017.612,1
2017,Metals,NY,213747.84399999998,2
2017,Metals,OH,1855313.974,10
2017,Metals,OR,169755.572,2
2017,Metals,PA,4510198.973999999,14
2017,Metals,SC,370189.32,3
2017,Metals,TN,295299.196,2
2017,Metals,TX,776973.878,6
2017,Metals,UT,218772.66,1
2017,Metals,VA,594647.876,3
2017,Metals,WA,126365.324,1
2017,Metals,WI,459218.748,3
2017,Metals,WV,274709.388,3
2017,Minerals,AL,3250780.732,7
2017,Minerals,AR,484413.098,3
2017,Minerals,AZ,1317149.606,2
2017,Minerals,CA,3895498.726,7
2017,Minerals,CO,254983.844,3
2017,Minerals,GA,270766.742,4
2017,Minerals,IA,1850819.878,6
2017,Minerals,ID,272002.238,1
2017,Minerals,IL,1076951.062,4
2017,Minerals,IN,2367891.506,9
2017,Minerals,KS,2038518.6260000002,4
2017,Minerals,KY,2786443.922,5
2017,Minerals,MI,3627314.624,7
2017,Minerals,MN,1696459.476,6
2017,Minerals,MO,8108276.716,8
2017,Minerals,MS,48480.468,1
2017,Minerals,MT,691545.96,3
2017,Minerals,NC,371750.592,5
2017,Minerals,ND,1256471.56,3
2017,Minerals,NE,711186.424,1
2017,Minerals,NJ,120588.002,3
2017,Minerals,NM,41105.196,1
2017,Minerals,NV,1069906.054,2
2017,Minerals,NY,416975.794,5
2017,Minerals,OH,2498102.802,9
2017,Minerals,OK,892254.786,6
2017,Minerals,PA,2559953.534,11
2017,Minerals,SC,2343600.608,5
2017,Minerals,SD,333354.814,1
2017,Minerals,TN,985538.946,6
2017,Minerals,TX,3971013.4420000003,11
2017,Minerals,UT,880876.178,1
2017,Minerals,VA,102979.38399999999,2
2017,Minerals,WA,560266.152,4
2017,Minerals,WI,1180151.4679999999,6
2017,Minerals,WV,424826.38999999996,2
2017,Minerals,WY,3372248.278,5
2017,Natural Gas and Natural Gas Liquids Suppliers,AL,378012.838,2
2017,Natural Gas and Natural Gas Liquids Suppliers,CA,29412.092,1
2017,Natural Gas and Natural Gas Liquids Suppliers,CO,403853.542,1
2017,Natural Gas and Natural Gas Liquids Suppliers,IL,315057.73,1
2017,Natural Gas and Natural Gas Liquids Suppliers,LA,325452.918,4
2017,Natural Gas and Natural Gas Liquids Suppliers,MN,153141.892,1
2017,Natural Gas and Natural Gas Liquids Suppliers,ND,28471.808,1
2017,Natural Gas and Natural Gas Liquids Suppliers,OK,33258.956,1
2017,Natural Gas and Natural Gas Liquids Suppliers,TX,1127930.526,5
2017,Natural Gas and Natural Gas Liquids Suppliers,WY,556151.064,4
2017,Petroleum and Natural Gas Systems,AK,7305500.258,8
2017,Petroleum and Natural Gas Systems,AL,639801.44,5
2017,Petroleum and Natural Gas Systems,AR,118610.26,2
2017,Petroleum and Natural Gas Systems,AZ,260443.604,5
2017,Petroleum and Natural Gas Systems,CA,324778.688,6
2017,Petroleum and Natural Gas Systems,CO,1796377.886,8
2017,Petroleum and Natural Gas Systems,CT,170902.918,3
2017,Petroleum and Natural Gas Systems,FL,143288.394,3
2017,Petroleum and Natural Gas Systems,HI,26477.698,1
2017,Petroleum and Natural Gas Systems,IA,186962.824,3
2017,Petroleum and Natural Gas Systems,ID,200434.652,2
2017,Petroleum and Natural Gas Systems,IL,143886.392,3
2017,Petroleum and Natural Gas Systems,IN,72451.312,1
2017,Petroleum and Natural Gas Systems,KS,110530.03199999999,3
2017,Petroleum and Natural Gas Systems,KY,65919.838,1
2017,Petroleum and Natural Gas Systems,LA,2894877.3,28
2017,Petroleum and Natural Gas Systems,MA,37438.512,1
2017,Petroleum and Natural Gas Systems,MI,810006.164,4
2017,Petroleum and Natural Gas Systems,MN,324795.382,3
2017,Petroleum and Natural Gas Systems,MS,552294.614,9
2017,Petroleum and Natural Gas Systems,ND,1006600.762,9
2017,Petroleum and Natural Gas Systems,NJ,55201,1
2017,Petroleum and Natural Gas Systems,NM,721864.7220000001,5
2017,Petroleum and Natural Gas Systems,NV,156536.78399999999,2
2017,Petroleum and Natural Gas Systems,NY,237785.146,3
2017,Petroleum and Natural Gas Systems,OH,27276.964,1
2017,Petroleum and Natural Gas Systems,OK,1163873.54,12
2017,Petroleum and Natural Gas Systems,OR,52413.856,1
2017,Petroleum and Natural Gas Systems,PA,442410.766,6
2017,Petroleum and Natural Gas Systems,SC,2344088.714,1
2017,Petroleum and Natural Gas Systems,TX,4344586.326,28
2017,Petroleum and Natural Gas Systems,UT,228104.028,4
2017,Petroleum and Natural Gas Systems,WA,107044.802,1
2017,Petroleum and Natural Gas Systems,WV,95126.512,3
2017,Petroleum and Natural Gas Systems,WY,1089504.384,7
2017,Petroleum Product Suppliers,AK,556345.812,1
2017,Petroleum Product Suppliers,AL,417504.66,1
2017,Petroleum Product Suppliers,CA,1090197.45,3
2017,Petroleum Product Suppliers,IL,4216097.968,2
2017,Petroleum Product Suppliers,IN,189223.62,1
2017,Petroleum Product Suppliers,KY,2117466.01,1
2017,Petroleum Product Suppliers,LA,12968105.969999999,6
2017,Petroleum Product Suppliers,MI,823521.346,1
2017,Petroleum Product Suppliers,MS,28053.032,1
2017,Petroleum Product Suppliers,ND,575233.408,1
2017,Petroleum Product Suppliers,NJ,54777.41,1
2017,Petroleum Product Suppliers,NV,14335.064,1
2017,Petroleum Product Suppliers,OH,3824713.37,3
2017,Petroleum Product Suppliers,OK,492052.692,1
2017,Petroleum Product Suppliers,PA,116210.108,1
2017,Petroleum Product Suppliers,TX,10533998.982,8
2017,Petroleum Product Suppliers,WA,3399266,3
2017,Petroleum Product Suppliers,WY,164071.918,1
2017,Power Plants,AK,1208628.136,5
2017,Power Plants,AL,34899909.939,8
2017,Power Plants,AR,4337328.396,2
2017,Power Plants,AZ,14231161.586,7
2017,Power Plants,CA,10922255.188,22
2017,Power Plants,CO,22211530.298,10
2017,Power Plants,CT,5634090.92,5
2017,Power Plants,DC,186578.804,2
2017,Power Plants,DE,43679.055,1
2017,Power Plants,FL,43039790.5,16
2017,Power Plants,GA,22140501.992,7
2017,Power Plants,GU,415058.758,1
2017,Power Plants,HI,872162.136,5
2017,Power Plants,IA,14925415.48,3
2017,Power Plants,ID,512327.152,1
2017,Power Plants,IL,11194513.243999999,3
2017,Power Plants,IN,12121393.716,4
2017,Power Plants,KS,15262553.304,4
2017,Power Plants,KY,34458043.408,5
2017,Power Plants,LA,10560293.163,6
2017,Power Plants,MA,1250058.3159999999,5
2017,Power Plants,MD,48797.116,1
2017,Power Plants,MI,24553292.508,12
2017,Power Plants,MN,8081524.313,7
2017,Power Plants,MO,24908534.308,8
2017,Power Plants,MS,14813162.839,8
2017,Power Plants,MT,14752056.558,2
2017,Power Plants,NC,7662135.532000001,2
2017,Power Plants,ND,18379449.966,3
2017,Power Plants,NE,11209764.012,4
2017,Power Plants,NJ,4609774.414,5
2017,Power Plants,NM,3832471.796,6
2017,Power Plants,NV,6013495.074,6
2017,Power Plants,NY,8331656.309,20
2017,Power Plants,OH,35158003.111,12
2017,Power Plants,OK,2953000.032,4
2017,Power Plants,OR,2062751.288,2
2017,Power Plants,PA,14419119.266,13
2017,Power Plants,PR,4573459.168,2
2017,Power Plants,RI,1073657.02,1
2017,Power Plants,SC,7760294.106,5
2017,Power Plants,SD,2274796.262,1
2017,Power Plants,TN,16196619.989,4
2017,Power Plants,TX,100142811.26668157,30
2017,Power Plants,UT,4268224.51,3
2017,Power Plants,VA,430770.246,2
2017,Power Plants,VI,242135.954,1
2017,Power Plants,WA,1339736.48,4
2017,Power Plants,WI,14503530.596,10
2017,Power Plants,WV,27716976.054,5
2017,Power Plants,WY,6414529.4860000005,6
2017,Pulp and Paper,AL,1599798.758,5
2017,Pulp and Paper,AR,790115.19,3
2017,Pulp and Paper,CA,661552.66,3
2017,Pulp and Paper,CT,236777.20799999998,2
2017,Pulp and Paper,FL,498056.504,1
2017,Pulp and Paper,GA,807293.49,5
2017,Pulp and Paper,ID,311694.832,1
2017,Pulp and Paper,IN,53182.9,1
2017,Pulp and Paper,KY,49414.464,1
2017,Pulp and Paper,LA,1303301.562,5
2017,Pulp and Paper,ME,260451.928,1
2017,Pulp and Paper,MI,124894.558,1
2017,Pulp and Paper,MN,179059.19,1
2017,Pulp and Paper,MO,148704.34,1
2017,Pulp and Paper,MS,202624.94400000002,2
2017,Pulp and Paper,NC,261831.628,1
2017,Pulp and Paper,NJ,58621.416,1
2017,Pulp and Paper,NY,548634.148,5
2017,Pulp and Paper,OH,119172.45199999999,2
2017,Pulp and Paper,OK,1422172.742,3
2017,Pulp and Paper,OR,448963.966,2
2017,Pulp and Paper,PA,1424938.24,4
2017,Pulp and Paper,SC,278709.16000000003,3
2017,Pulp and Paper,TN,647932.728,6
2017,Pulp and Paper,TX,381264.956,2
2017,Pulp and Paper,UT,42226.84,1
2017,Pulp and Paper,VA,2195686.384,5
2017,Pulp and Paper,WA,178647.73,2
2017,Pulp and Paper,WI,437039.896,6
2017,Pulp and Paper,WV,26459,1
2017,Refineries,TX,515061.67,1
2017,Refineries,UT,501804.44,1
2017,Waste,AK,759277.1900000001,3
2017,Waste,AL,1153206.75,10
2017,Waste,AR,563852.65,8
2017,Waste,AZ,362404.598,8
2017,Waste,CA,1304063.508,16
2017,Waste,CO,326573.192,4
2017,Waste,CT,525688.682,4
2017,Waste,FL,3390120.174,22
2017,Waste,GA,1759215.288,17
2017,Waste,HI,14427.5,1
2017,Waste,IA,487423.544,11
2017,Waste,ID,97603,1
2017,Waste,IL,1161261.406,19
2017,Waste,IN,1115220.352,14
2017,Waste,KS,377010.774,5
2017,Waste,KY,461527.544,8
2017,Waste,LA,921787.5,8
2017,Waste,MA,480713.126,3
2017,Waste,MD,789524.358,7
2017,Waste,ME,59814.974,1
2017,Waste,MI,630126.672,9
2017,Waste,MN,285611.76999999996,4
2017,Waste,MO,123469.512,5
2017,Waste,MS,485894.00800000003,4
2017,Waste,NC,1817646.85,19
2017,Waste,ND,143155.298,3
2017,Waste,NE,464808.198,6
2017,Waste,NH,75061.966,1
2017,Waste,NJ,568965.728,6
2017,Waste,NM,112851.25,2
2017,Waste,NV,32378.4,1
2017,Waste,NY,1470694.226,18
2017,Waste,OH,1094301.604,13
2017,Waste,OK,230539.5,5
2017,Waste,OR,165400.954,1
2017,Waste,PA,1644053.178,18
2017,Waste,PR,141918.95,2
2017,Waste,SC,877851.206,11
2017,Waste,SD,45365.5,1
2017,Waste,TN,788366.144,10
2017,Waste,TX,2703114.18,29
2017,Waste,UT,335241.886,6
2017,Waste,VA,376188.628,7
2017,Waste,VT,52625.55,1
2017,Waste,WA,789946.796,9
2017,Waste,WI,591879.654,10
2017,Waste,WV,369058.63,5
2017,Waste,WY,62951.75,1
2018,Other,AK,755825.678,7
2018,Other,AL,408965.614,7
2018,Other,AR,181132.136,4
2018,Other,AZ,162515.983263,2
2018,Other,CA,3909121.30688,33
2018,Other,CO,555190.2235,6
2018,Other,CT,591978.102,9
2018,Other,DE,90830.49799999999,2
2018,Other,FL,311291.632,5
2018,Other,GA,885805.676,15
2018,Other,IA,9336982.588,41
2018,Other,ID,416606.892813,8
2018,Other,IL,2378745.982,21
2018,Other,IN,3721866.116,26
2018,Other,KS,799624.164,14
2018,Other,KY,504751.282,10
2018,Other,LA,342091.86,4
2018,Other,MA,446820.27,6
2018,Other,MD,459098.194,4
2018,Other,ME,28104.795546,1
2018,Other,MI,1715060.212,20
2018,Other,MN,1866626.048,22
2018,Other,MO,736629.842,13
2018,Other,MS,128336.02200000001,3
2018,Other,MT,35633.09,1
2018,Other,NC,584648.182,11
2018,Other,ND,375184.502,5
2018,Other,NE,2957627.562,19
2018,Other,NH,44627.932,1
2018,Other,NJ,298716.86199999996,7
2018,Other,NM,105060.856,3
2018,Other,NV,295194.822,4
2018,Other,NY,1162881.3310976,16
2018,Other,OH,1703243.192,19
2018,Other,OK,537614.854,8
2018,Other,OR,421368.864775,7
2018,Other,PA,5528765.154591,11
2018,Other,RI,26871.548,1
2018,Other,SC,325877.36,6
2018,Other,SD,1126821.756,11
2018,Other,TN,1111959.6639999999,11
2018,Other,TX,9816026.3189836,25
2018,Other,UT,212153.688,4
2018,Other,VA,811946.0238213,10
2018,Other,VI,26510.1,1
2018,Other,VT,55335.866,2
2018,Other,WA,473363.32800000004,8
2018,Other,WI,927089.7679999999,13
2018,Other,WV,3552730.534,4
2018,Other,WY,39506.718,1
2018,Chemicals,AK,732143.4380000001,2
2018,Chemicals,AL,2248470.335172,7
2018,Chemicals,AR,2069309.162,6
2018,Chemicals,AZ,549571.288,1
2018,Chemicals,CA,24165151.526,15
2018,Chemicals,CO,29047.74,1
2018,Chemicals,DE,28591.492,1
2018,Chemicals,FL,329032.924,1
2018,Chemicals,GA,1867056.2820000001,2
2018,Chemicals,HI,595392.576,1
2018,Chemicals,IA,4041476.736,4
2018,Chemicals,ID,193559.70799999998,2
2018,Chemicals,IL,7750756.9520000005,10
2018,Chemicals,IN,4959154.705999999,3
2018,Chemicals,KS,4793618.346,8
2018,Chemicals,KY,750855.584,4
2018,Chemicals,LA,31827143.509999998,32
2018,Chemicals,MA,76431.964,2
2018,Chemicals,MD,102756.756,1
2018,Chemicals,MI,199544.74,3
2018,Chemicals,MN,4855157.332,2
2018,Chemicals,MO,202654.678,3
2018,Chemicals,MS,7206761.084,2
2018,Chemicals,MT,2857754.174,4
2018,Chemicals,NC,146041.86,1
2018,Chemicals,NJ,2299797.152,3
2018,Chemicals,NM,793726.056,1
2018,Chemicals,NV,29342.64,1
2018,Chemicals,NY,25485.604,1
2018,Chemicals,OH,2372725.282,8
2018,Chemicals,OK,4453578.100000001,4
2018,Chemicals,OR,168017.95,1
2018,Chemicals,PA,1061101.384,5
2018,Chemicals,PR,86045.7,1
2018,Chemicals,TN,6064659.012,5
2018,Chemicals,TX,36110323.886,45
2018,Chemicals,UT,237318.592,2
2018,Chemicals,VA,1040927.0260000001,2
2018,Chemicals,WA,2328024.8959999997,4
2018,Chemicals,WV,1597788.170755,5
2018,Chemicals,WY,406368.324,1
2018,Import and Export of Equipment Containing Fluorintaed GHGs,AL,29684.232,1
2018,Import and Export of Equipment Containing Fluorintaed GHGs,PA,45862.2,1
2018,Industrial Gas Suppliers,NJ,12234.504,1
2018,Injection of CO2,IL,4368466.936,1
2018,Injection of CO2,NM,198184.664,1
2018,Injection of CO2,TX,182338.084,2
2018,Metals,AL,1505698.428,9
2018,Metals,AR,602936.686,3
2018,Metals,AZ,87463.706,1
2018,Metals,CA,110982.106,3
2018,Metals,CO,342437.99,1
2018,Metals,FL,80958.544,1
2018,Metals,GA,123825.774,2
2018,Metals,IA,350110.15599999996,3
2018,Metals,IL,1281007.164,8
2018,Metals,IN,23616011.618,17
2018,Metals,KY,521454.788,5
2018,Metals,LA,780325.564,1
2018,Metals,MI,1463010.722,3
2018,Metals,MN,2316411.058,4
2018,Metals,MO,25193.632,1
2018,Metals,MS,569446.724,1
2018,Metals,NC,355634.75200000004,2
2018,Metals,NE,208084.788,1
2018,Metals,NJ,64034.54,1
2018,Metals,NY,219357.724,2
2018,Metals,OH,1838588.836,10
2018,Metals,OR,176883.748,2
2018,Metals,PA,4628037.862,14
2018,Metals,SC,397249.012,3
2018,Metals,TN,328489.556,2
2018,Metals,TX,853801.2660000001,6
2018,Metals,UT,248509.59,1
2018,Metals,VA,619833.536,3
2018,Metals,WA,130646.408,1
2018,Metals,WI,474656.38,3
2018,Metals,WV,274017.744,3
2018,Minerals,AL,3411381.608,7
2018,Minerals,AR,546245.618,3
2018,Minerals,AZ,1464040.2680000002,2
2018,Minerals,CA,3899468.9220000003,7
2018,Minerals,CO,251360.998,3
2018,Minerals,GA,285002.87200000003,4
2018,Minerals,IA,1550103.892,6
2018,Minerals,ID,258899.068,1
2018,Minerals,IL,1097749.8900000001,4
2018,Minerals,IN,2296724.574,9
2018,Minerals,KS,2117769.692,4
2018,Minerals,KY,2692308.944,5
2018,Minerals,MI,3377915.03,7
2018,Minerals,MN,1791445.89,6
2018,Minerals,MO,8744890.629999999,8
2018,Minerals,MS,42745.14,1
2018,Minerals,MT,755584.2220000001,3
2018,Minerals,NC,384776.726,5
2018,Minerals,ND,1271610.778,3
2018,Minerals,NE,722383.244,1
2018,Minerals,NJ,117321.86,3
2018,Minerals,NM,40692.896,1
2018,Minerals,NV,1089817.084,2
2018,Minerals,NY,365123.14,5
2018,Minerals,OH,2551389.332,9
2018,Minerals,OK,891114.246,6
2018,Minerals,PA,2469603.864,11
2018,Minerals,SC,2212711.026,5
2018,Minerals,SD,347835.74,1
2018,Minerals,TN,945947.28,6
2018,Minerals,TX,3852746.228,11
2018,Minerals,UT,839534.172,1
2018,Minerals,VA,103432.728,2
2018,Minerals,WA,569894.4639999999,4
2018,Minerals,WI,1132633.822,6
2018,Minerals,WV,398302.606,2
2018,Minerals,WY,3321385.48,5
