facility_id,facility_name,primary_sector,state,year,emissions,predicted,error_pct
1007245,Four Corners Steam Elec Station,Power Plants,NM,2022,9813099.668,5929046.3567935405,39.58029004711072
1007245,Four Corners Steam Elec Station,Power Plants,NM,2023,7185333.966,5553066.21936614,22.716658047594223
1007246,Anclote Power Plant,Power Plants,FL,2021,1263782.516,1629108.3453783882,28.907333718675066
1007246,Anclote Power Plant,Power Plants,FL,2022,1357055.072,1672804.763530945,23.267271759693553
1007246,Anclote Power Plant,Power Plants,FL,2023,1149386.94,1717673.2197279783,49.44255584877086
1007247,Attala Generating Plant,Power Plants,MS,2021,955896.656,896970.8164895877,6.164457124161371
1007247,Attala Generating Plant,Power Plants,MS,2022,1284379.192,914657.1573761425,28.786049861811964
1007247,Attala Generating Plant,Power Plants,MS,2023,1118034.756,932692.2349754252,16.577527668967644
1007253,Air Liquide Hydrogen Plant,Chemicals,WA,2021,68887.4,64837.993963568144,5.878297099951299
1007253,Air Liquide Hydrogen Plant,Chemicals,WA,2022,65848.3,65015.75951158929,1.2643310281521496
1007253,Air Liquide Hydrogen Plant,Chemicals,WA,2023,72276.6,65194.01243727508,9.799281596982876
1007255,Manatee,Power Plants,FL,2021,3629821.278,3895198.4061187017,7.3110246426491345
1007255,Manatee,Power Plants,FL,2022,2431608.54,3934670.563588672,61.81348678717307
1007255,Manatee,Power Plants,FL,2023,2422837.152,3974542.713832537,64.04497968638289
1007261,SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL,Waste,NJ,2021,63577.05,97730.0419878561,53.71905740806798
1007261,SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL,Waste,NJ,2022,60399.5,99669.51300517021,65.0171160442888
1007261,SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL,Waste,NJ,2023,56843.55,101647.47318866607,78.81971338641951
1007263,ALTO COLUMBIA LLC,Other,OR,2021,38466.256,37623.20082041017,2.1916746448883098
1007263,ALTO COLUMBIA LLC,Other,OR,2022,39160.352,37663.4116374808,3.8225916930450445
1007263,ALTO COLUMBIA LLC,Other,OR,2023,38610.604,37703.665430953595,2.3489364969437
1007264,ALTO MAGIC VALLEY LLC,Other,ID,2021,6659.924,39785.64477130972,497.388870673445
1007264,ALTO MAGIC VALLEY LLC,Other,ID,2022,56649.236,37486.18413647415,33.827555703532965
1007264,ALTO MAGIC VALLEY LLC,Other,ID,2023,44427.032,35319.62367811061,20.499700096755028
1007270,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,Chemicals,SC,2021,24506.88,12569.20145510692,48.711539554986516
1007270,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,Chemicals,SC,2022,24685.242,10487.480509160561,57.515180490592066
1007270,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,Chemicals,SC,2023,21702.194,8750.535809523075,59.67902687846641
1007271,E R SQUIBB & SONS LLC,Chemicals,NJ,2021,36243.864,35175.921522578305,2.9465469725349838
1007271,E R SQUIBB & SONS LLC,Chemicals,NJ,2022,37308.904,34871.97319105711,6.5317673468587785
1007271,E R SQUIBB & SONS LLC,Chemicals,NJ,2023,41560.892,34570.65121825619,16.819275153535703
1007272,ALADDIN MILLS - ANTIOCH RD PLA NT,Other,GA,2021,46380.724,43371.50992087223,6.488070516380405
1007272,ALADDIN MILLS - ANTIOCH RD PLA NT,Other,GA,2022,35587.164,42753.539339220064,20.13752863032319
1007272,ALADDIN MILLS - ANTIOCH RD PLA NT,Other,GA,2023,35442.616,42144.373792036095,18.908756035491546
1007273,Ahlstrom Mosinee LLC,Pulp and Paper,WI,2021,199014.65,206842.92531314518,3.9335171120041617
1007273,Ahlstrom Mosinee LLC,Pulp and Paper,WI,2022,207897.83,210487.96427895266,1.2458688380502423
1007273,Ahlstrom Mosinee LLC,Pulp and Paper,WI,2023,201414.518,214197.23705426627,6.346473521966405
1007274,TIMBERLANDS LANDFILL,Waste,AL,2021,36493.75,44759.30139942602,22.64922459167945
1007274,TIMBERLANDS LANDFILL,Waste,AL,2022,35655.5,42435.34249546971,19.014857442665818
1007274,TIMBERLANDS LANDFILL,Waste,AL,2023,27292.25,40232.04644411429,47.41198121853014
1007276,CITY OF EDINBURG LANDFILL,Waste,TX,2021,106855.25,339497.62354919966,217.71730780583982
1007276,CITY OF EDINBURG LANDFILL,Waste,TX,2022,133863,376393.8651575658,181.1784176042415
1007276,CITY OF EDINBURG LANDFILL,Waste,TX,2023,146888.75,417299.95116658247,184.092519792416
1007277,PRINGLES MANUFACTURING COMPANY,Other,TN,2021,68344.792,63897.25492172926,6.507499617923688
1007277,PRINGLES MANUFACTURING COMPANY,Other,TN,2022,73128.424,65067.548204988205,11.022903754922702
1007277,PRINGLES MANUFACTURING COMPANY,Other,TN,2023,68627.892,66259.2756855459,3.451390164299532
1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Waste,UT,2021,45979,38996.605914736276,15.186050338771448
1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Waste,UT,2022,48018.75,36696.44979857833,23.578914905993322
1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Waste,UT,2023,68760.5,34531.96492956088,49.77935743695743
1007287,Indiana Harbor Coke Company,Metals,IN,2021,1204948.786,1049635.7851863904,12.889593534443353
1007287,Indiana Harbor Coke Company,Metals,IN,2022,1280421.386,1048700.5980498488,18.097228809496873
1007287,Indiana Harbor Coke Company,Metals,IN,2023,1065051.89,1047766.2441308792,1.6229862630562277
1007288,"Neptune, GC-613",Petroleum and Natural Gas Systems,LA,2021,54006.742,48231.88827769408,10.692838539132609
1007288,"Neptune, GC-613",Petroleum and Natural Gas Systems,LA,2022,58361.336,47490.26636863508,18.6271774713398
1007288,"Neptune, GC-613",Petroleum and Natural Gas Systems,LA,2023,41303.436,46760.047767131306,13.211035922365644
1007290,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,Waste,GA,2021,58890.75,52977.000571691264,10.041898648444342
1007290,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,Waste,GA,2022,60942.5,53635.14219954098,11.990577676431101
1007290,CITY OF TIFTON / OMEGA / ELDORADO ROAD LF,Waste,GA,2023,63293.5,54301.46002456379,14.206893244071207
1007291,ALPHA RIDGE LANDFILL,Waste,MD,2021,16060.442,16847.11564340871,4.898206683282506
1007291,ALPHA RIDGE LANDFILL,Waste,MD,2022,21114.928,15663.272766076989,25.818961987097524
1007291,ALPHA RIDGE LANDFILL,Waste,MD,2023,25772.15,14562.618250947637,43.494748203205255
1007293,Sowega Power Project,Power Plants,GA,2021,34280.81,44255.760897738044,29.097768978440264
1007293,Sowega Power Project,Power Plants,GA,2022,43293.14,44153.412264402956,1.9870867865046433
1007293,Sowega Power Project,Power Plants,GA,2023,42098.544,44051.30032890185,4.638536498796373
1007295,Livingston Generating Station,Power Plants,MI,2021,6799.772,3825.7368111779156,43.737278085531166
1007295,Livingston Generating Station,Power Plants,MI,2022,11985.456,3385.6669563548253,71.75187196586575
1007295,Livingston Generating Station,Power Plants,MI,2023,8472.02,2996.217801983,64.63396212493598
1007298,Middlesex County Landfill,Waste,NJ,2021,132296.3,131005.1167423273,0.9759783589357286
1007298,Middlesex County Landfill,Waste,NJ,2022,124303.95,118705.56773600524,4.503784685840443
1007298,Middlesex County Landfill,Waste,NJ,2023,111752.65,107560.77443328264,3.751030124759774
1007299,Ocotillo Power Plant,Power Plants,AZ,2021,360846.812,313321.67734032084,13.170446039489784
1007299,Ocotillo Power Plant,Power Plants,AZ,2022,409867.328,374619.45600510103,8.599824769369992
1007299,Ocotillo Power Plant,Power Plants,AZ,2023,327235.332,447909.4392984664,36.876857569422356
1007300,Bastrop Clean Energy Center,Power Plants,TX,2021,746732.984,910529.456056484,21.935079280826834
1007300,Bastrop Clean Energy Center,Power Plants,TX,2022,1106213.8,889765.9261095993,19.566549783631405
1007300,Bastrop Clean Energy Center,Power Plants,TX,2023,1153439.548,869475.88350899,24.61885973854348
1007302,Baldwin Energy Complex,Power Plants,IL,2021,6811568.356,5071291.567073225,25.548841294293762
1007302,Baldwin Energy Complex,Power Plants,IL,2022,6019456.4,4601643.103396918,23.553842778944002
1007302,Baldwin Energy Complex,Power Plants,IL,2023,6075626.532,4175488.4275488677,31.274768033275357
1007303,Cottonwood Energy Project,Power Plants,TX,2021,2194869.016,2555119.5217054915,16.413303166583663
1007303,Cottonwood Energy Project,Power Plants,TX,2022,2662559.332,2586444.566538808,2.8587068294180646
1007303,Cottonwood Energy Project,Power Plants,TX,2023,2384097.516,2618153.6475886195,9.817389180511176
1007305,Perryville Power Station,Power Plants,LA,2021,870167.124,1270989.701328541,46.06271212431383
1007305,Perryville Power Station,Power Plants,LA,2022,1054540.892,1311770.3469398462,24.392553848907188
1007305,Perryville Power Station,Power Plants,LA,2023,1572284.272,1353859.4697596894,13.892195331984514
1007307,Milford Power Company LLC,Power Plants,CT,2021,1336561.048,1286413.7360021856,3.751965693812015
1007307,Milford Power Company LLC,Power Plants,CT,2022,1468472.508,1279959.4443793357,12.837357362407237
1007307,Milford Power Company LLC,Power Plants,CT,2023,1425972.916,1273537.5357132182,10.68992114621494
1007308,Rockgen Energy Center,Power Plants,WI,2021,428050.684,292696.9284678882,31.620964664107813
1007308,Rockgen Energy Center,Power Plants,WI,2022,380806.692,328657.37380721833,13.694433235638003
1007308,Rockgen Energy Center,Power Plants,WI,2023,349879.494,369035.88269020064,5.4751390174928725
1007309,R D Green,Power Plants,KY,2021,2579109.712,1999532.9872701934,22.471968603474686
1007309,R D Green,Power Plants,KY,2022,725692.74,1881728.4596792723,159.30099006905763
1007309,R D Green,Power Plants,KY,2023,107752.3,1770864.506117023,1543.458660387781
1007310,Centralia,Power Plants,WA,2021,3484304.572,6377866.093224861,83.0455966587315
1007310,Centralia,Power Plants,WA,2022,3953534.524,6469957.400469846,63.64995325559589
1007310,Centralia,Power Plants,WA,2023,4536949.43,6563378.432852695,44.665011901018595
1007312,Tracy Combined Cycle Power Plant,Power Plants,CA,2021,362670.656,564186.3457801474,55.56437678270484
1007312,Tracy Combined Cycle Power Plant,Power Plants,CA,2022,171170.664,677640.6940805054,295.8859995311495
1007312,Tracy Combined Cycle Power Plant,Power Plants,CA,2023,384414.276,813910.0028004756,111.72730921170981
1007314,Faribault Energy Park,Power Plants,MN,2021,303688.198,291374.4282231848,4.0547409671860875
1007314,Faribault Energy Park,Power Plants,MN,2022,259357.34,306227.96114213666,18.07183137447996
1007314,Faribault Energy Park,Power Plants,MN,2023,392042.696,321838.68967883696,17.907234859226413
1007315,Almond Power Plant,Power Plants,CA,2021,228459.504,139037.2242286719,39.141413776039755
1007315,Almond Power Plant,Power Plants,CA,2022,164368.84,148737.558343228,9.509881347810197
1007315,Almond Power Plant,Power Plants,CA,2023,106078.428,159114.66432557735,49.99719295008534
1007317,Stanton A,Power Plants,FL,2021,961695.688,675749.0834903448,29.733584966396894
1007317,Stanton A,Power Plants,FL,2022,1228735.648,670357.6314169159,45.44329917439525
1007317,Stanton A,Power Plants,FL,2023,1331142.564,665009.1949481993,50.04222590930544
1007318,Malburg Generating Station,Power Plants,CA,2021,265936.664,258633.36142020498,2.7462563717032302
1007318,Malburg Generating Station,Power Plants,CA,2022,214090.156,255684.282753803,19.428322876182605
1007318,Malburg Generating Station,Power Plants,CA,2023,147402.804,252768.83109102063,71.48169792687297
1007321,TPIC Basin 940 - Main Pass 69 B South,Petroleum and Natural Gas Systems,LA,2021,25112.732,24316.838876578156,3.1692813168310145
1007321,TPIC Basin 940 - Main Pass 69 B South,Petroleum and Natural Gas Systems,LA,2022,28212.572,23087.14059191809,18.167189464618502
1007321,TPIC Basin 940 - Main Pass 69 B South,Petroleum and Natural Gas Systems,LA,2023,28333.12,21919.627934221004,22.63602478575955
1007322,Delaware City Refinery,Petroleum Product Suppliers,DE,2021,3306960.116,3896787.60214733,17.835941936329363
1007322,Delaware City Refinery,Petroleum Product Suppliers,DE,2022,3680307.136,3957555.3902930715,7.533291218580285
1007322,Delaware City Refinery,Petroleum Product Suppliers,DE,2023,3416063.078,4019270.811323413,17.657979947974862
1007323,Channelview Cogeneration Facility,Power Plants,TX,2021,3002801.024,2876070.6323311725,4.220405902886349
1007323,Channelview Cogeneration Facility,Power Plants,TX,2022,3091120.544,2857172.541607452,7.568388196528001
1007323,Channelview Cogeneration Facility,Power Plants,TX,2023,2890021.192,2838398.6264964486,1.7862348430679316
1007324,Sandy Creek Energy Station,Power Plants,TX,2021,5427082.87,13983656.357156767,157.66432339657212
1007324,Sandy Creek Energy Station,Power Plants,TX,2022,4241830.394,19537023.378516506,360.5800223920151
1007324,Sandy Creek Energy Station,Power Plants,TX,2023,3459098.706,27295813.966234285,689.1019102429246
1007325,"Emery Oleochemicals, LLC",Chemicals,OH,2021,173371.696,175645.37656405324,1.311448533129214
1007325,"Emery Oleochemicals, LLC",Chemicals,OH,2022,176325.134,172401.27503508123,2.2253543076387303
1007325,"Emery Oleochemicals, LLC",Chemicals,OH,2023,162084.04,169217.09079477465,4.400834773599324
1007328,Hobbs Generating Station,Power Plants,NM,2021,1367487.984,1646910.473625897,20.43326836471106
1007328,Hobbs Generating Station,Power Plants,NM,2022,1387382.008,1700185.4463707872,22.546309276542623
1007328,Hobbs Generating Station,Power Plants,NM,2023,1600256.52,1755183.7809901757,9.681401641167858
1007329,TORRANCE REFINING COMPANY LLC,Petroleum Product Suppliers,CA,2021,2754771.912,2533050.9840099663,8.048612918703006
1007329,TORRANCE REFINING COMPANY LLC,Petroleum Product Suppliers,CA,2022,1579561.494,2511129.0985865593,58.976342999315946
1007329,TORRANCE REFINING COMPANY LLC,Petroleum Product Suppliers,CA,2023,1204549.046,2489396.932621446,106.66629896790818
1007330,Linden Generating Station,Power Plants,NJ,2021,1449945.57,1803255.1696442047,24.3670939761004
1007330,Linden Generating Station,Power Plants,NJ,2022,2014257.338,1751193.013997523,13.06011496344748
1007330,Linden Generating Station,Power Plants,NJ,2023,1861722.014,1700633.9556918098,8.652637563332277
1007332,ELKHART COUNTY LANDFILL,Waste,IN,2021,20486.25,28502.31917205939,39.12902152448295
1007332,ELKHART COUNTY LANDFILL,Waste,IN,2022,24499.75,31967.32831372393,30.48022250726612
1007332,ELKHART COUNTY LANDFILL,Waste,IN,2023,30805,35853.57645279569,16.388821466631043
1007333,AGC FLAT GLASS N AMERICA INC,Minerals,KY,2021,88408.856,102310.13073972533,15.72384868290268
1007333,AGC FLAT GLASS N AMERICA INC,Minerals,KY,2022,97672.952,101332.90113691223,3.7471470473342774
1007333,AGC FLAT GLASS N AMERICA INC,Minerals,KY,2023,90785.904,100365.00568008982,10.5513094632949
1007339,BP Whiting Business Unit,Chemicals,IN,2021,5080309.618,4852285.1680147285,4.488396714589204
1007339,BP Whiting Business Unit,Chemicals,IN,2022,4816773.628,4892659.661592579,1.5754536013785843
1007339,BP Whiting Business Unit,Chemicals,IN,2023,5220291.312,4933370.099921258,5.496268214365538
1007341,ANCHORAGE REGIONAL LANDFILL,Waste,AK,2021,170583.85,194279.1393638205,13.890699127625789
1007341,ANCHORAGE REGIONAL LANDFILL,Waste,AK,2022,171802.698,176338.62193186887,2.640193655089668
1007341,ANCHORAGE REGIONAL LANDFILL,Waste,AK,2023,175759.3,160054.8040651923,8.935228994885447
1007345,POTRERO HILLS LANDFILL,Waste,CA,2021,82891.5,63357.3808739723,23.565889296282126
1007345,POTRERO HILLS LANDFILL,Waste,CA,2022,71018.25,55714.302483690946,21.54931657187984
1007345,POTRERO HILLS LANDFILL,Waste,CA,2023,105516.75,48993.24211994689,53.56827980396772
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,Minerals,TX,2021,213643.334,207005.27757932266,3.107073970619341
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,Minerals,TX,2022,210780.592,200568.94122611903,4.844682651750486
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,Minerals,TX,2023,232312.512,194332.72743083313,16.348574703185538
1007348,Optimus Steel LLC,Metals,TX,2021,71537.272,93176.67011651634,30.249124004220267
1007348,Optimus Steel LLC,Metals,TX,2022,81707.7,95447.94487983009,16.81634029574947
1007348,Optimus Steel LLC,Metals,TX,2023,100347.992,97774.5842429306,2.564483559441221
1007355,University of South Carolina,Power Plants,SC,2021,35942.092,35203.41061193219,2.0551986458323275
1007355,University of South Carolina,Power Plants,SC,2022,34998.096,35527.61014531879,1.5129798641582954
1007355,University of South Carolina,Power Plants,SC,2023,37990.728,35854.79533650448,5.622247258582465
1007357,Abilene Regional Landfill,Waste,TX,2021,185470.75,127882.35577310913,31.049852457538922
1007357,Abilene Regional Landfill,Waste,TX,2022,200853.25,135956.09630750841,32.3107311893094
1007357,Abilene Regional Landfill,Waste,TX,2023,116056,144539.56537969306,24.54294942070471
1007358,Big Sandy Peaker Plant,Power Plants,WV,2021,175835.044,162897.01079981038,7.358051561206206
1007358,Big Sandy Peaker Plant,Power Plants,WV,2022,150366.936,194788.21513401234,29.541919464271295
1007358,Big Sandy Peaker Plant,Power Plants,WV,2023,195598.224,232922.92822808778,19.082332888711605
1007359,Clinch River,Power Plants,VA,2021,91099.412,142280.92724918076,56.18204785908033
1007359,Clinch River,Power Plants,VA,2022,57830.436,117409.19510954038,103.0231885326619
1007359,Clinch River,Power Plants,VA,2023,61857.172,96885.22110998168,56.6273044457669
1007360,Springdale Generating Station (55710),Power Plants,PA,2021,1269724.869,2004719.114484836,57.886102999911884
1007360,Springdale Generating Station (55710),Power Plants,PA,2022,1524962.373,2214760.3709677993,45.233771677315964
1007360,Springdale Generating Station (55710),Power Plants,PA,2023,1524941.548,2446808.3660038984,60.45260024641276
1007367,BPE GPRP Grasslands Gas Plant,Injection of CO2,ND,2021,80949.374,85475.914866551655,5.591817012138549
1007367,BPE GPRP Grasslands Gas Plant,Injection of CO2,ND,2022,70493.722,83829.37259963108,18.917501050137613
1007367,BPE GPRP Grasslands Gas Plant,Injection of CO2,ND,2023,64589.978,82214.54805624689,27.286849449378792
1007370,Daniel Electric Generating Plant,Power Plants,MS,2021,6268462.436,5660015.849298247,9.706472566660407
1007370,Daniel Electric Generating Plant,Power Plants,MS,2022,6111827.226,5708727.0117913205,6.595412456914228
1007370,Daniel Electric Generating Plant,Power Plants,MS,2023,5076457.858,5757857.391723815,13.42273594667976
1007371,SEAWATER TREATMENT PLANT,Petroleum and Natural Gas Systems,AK,2021,158976.012,121703.25462787488,23.445522946018492
1007371,SEAWATER TREATMENT PLANT,Petroleum and Natural Gas Systems,AK,2022,161270.256,120303.07843657205,25.402810524110503
1007371,SEAWATER TREATMENT PLANT,Petroleum and Natural Gas Systems,AK,2023,165229.792,118919.01104509311,28.02810582422502
1007374,Dan E Karn,Power Plants,MI,2021,3409208.236,2031410.3157565205,40.4140147760537
1007374,Dan E Karn,Power Plants,MI,2022,3325354.826,1882095.1839539043,43.40167343231045
1007374,Dan E Karn,Power Plants,MI,2023,719951.046,1743755.19016861,142.2046887572145
1007376,J K Spruce,Power Plants,TX,2021,7997807.323237435,5449519.490413712,31.862330884362944
1007376,J K Spruce,Power Plants,TX,2022,7040537.95438335,5235359.807503148,25.639775803727055
1007376,J K Spruce,Power Plants,TX,2023,5604407.604303374,5029616.347319208,10.25605733142624
1007383,Fountain Valley Power Plant,Power Plants,CO,2021,49767.364,59212.37508493041,18.978322992815958
1007383,Fountain Valley Power Plant,Power Plants,CO,2022,63620.464,53896.106991331406,15.284951409138722
1007383,Fountain Valley Power Plant,Power Plants,CO,2023,48697.116,49057.149703159244,0.7393327012614928
1007385,SUNY AT BINGHAMTON,Other,NY,2021,17284.686,13391.397505120052,22.524496510263184
1007385,SUNY AT BINGHAMTON,Other,NY,2022,18043.672,12735.149429653828,29.4204116010653
1007385,SUNY AT BINGHAMTON,Other,NY,2023,16070.944,12111.06092053519,24.64001541829036
1007388,"Empire Generating Co, LLC",Power Plants,NY,2021,1384887.216,957255.8620615778,30.87842453868259
1007388,"Empire Generating Co, LLC",Power Plants,NY,2022,1307628.704,927000.2520098493,29.108297395569455
1007388,"Empire Generating Co, LLC",Power Plants,NY,2023,1219364.358,897700.9191415576,26.379599891375726
1007390,Martinez Renewable Fuel Facility,Chemicals,CA,2021,18730.924,1514080.76971298,7983.3213017840435
1007390,Martinez Renewable Fuel Facility,Chemicals,CA,2022,247754.154,1441739.6277621097,481.9234933038135
1007390,Martinez Renewable Fuel Facility,Chemicals,CA,2023,576197.676,1372854.8673487685,138.26109068665673
1007391,International Paper - Maysville Mill,Waste,KY,2021,55691.5,55327.571907476406,0.6534715217287995
1007391,International Paper - Maysville Mill,Waste,KY,2022,55519,57214.717740015185,3.054301662521272
1007391,International Paper - Maysville Mill,Waste,KY,2023,50287.75,59166.2314685322,17.65535636120566
1007392,EES COKE BATTERY,Metals,MI,2021,354734.372,185136.163639904,47.80991686931764
1007392,EES COKE BATTERY,Metals,MI,2022,325617.848,177058.37712819496,45.623872212252024
1007392,EES COKE BATTERY,Metals,MI,2023,332283.264,169333.03734351034,49.03955278845753
1007393,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",Import and Export of Equipment Containing Fluorintaed GHGs,AL,2021,28077.74,28056.761826987993,0.07471460670270642
1007393,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",Import and Export of Equipment Containing Fluorintaed GHGs,AL,2022,30669.33,27597.617042505004,10.015585464354771
1007393,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",Import and Export of Equipment Containing Fluorintaed GHGs,AL,2023,29768.73,27145.98609495076,8.810399049772158
1007394,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,Petroleum and Natural Gas Systems,LA,2021,100403.156,86002.37338825672,14.342958115523066
1007394,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,Petroleum and Natural Gas Systems,LA,2022,85697.65,94472.24701262426,10.239017070624762
1007394,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,Petroleum and Natural Gas Systems,LA,2023,93439.784,103776.2692352976,11.062188708931092
1007396,Venice Gas Plant,Petroleum and Natural Gas Systems,LA,2021,178125.29315598324,195943.84546669456,10.003381325024812
1007396,Venice Gas Plant,Petroleum and Natural Gas Systems,LA,2022,173486.5312447746,194483.45579428834,12.10291334944548
1007396,Venice Gas Plant,Petroleum and Natural Gas Systems,LA,2023,194855.23997796973,193033.950556605,0.9346884495231628
1007397,ORANGE COUNTY LANDFILL,Waste,VA,2021,28845.25,23997.30751534332,16.80672722426285
1007397,ORANGE COUNTY LANDFILL,Waste,VA,2022,30060.75,23544.293011229605,21.677626103042655
1007397,ORANGE COUNTY LANDFILL,Waste,VA,2023,31709.5,23099.83038906374,27.15170409793992
1007399,Waskom Gas Processing Plant,Natural Gas and Natural Gas Liquids Suppliers,TX,2021,62018.526,69937.88641157675,12.76934639107152
1007399,Waskom Gas Processing Plant,Natural Gas and Natural Gas Liquids Suppliers,TX,2022,42236.504,67936.05572309006,60.84677776145975
1007399,Waskom Gas Processing Plant,Natural Gas and Natural Gas Liquids Suppliers,TX,2023,50093.024,65991.52339334678,31.737950963684657
1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",Chemicals,OH,2021,26970.348,36402.226710341936,34.971290360591325
1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",Chemicals,OH,2022,27363.796,37515.48868249755,37.09899270736249
1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",Chemicals,OH,2023,26877.848,38662.79670981648,43.846325456623156
1007402,Bunge,Other,IA,2021,103280.312,103107.40043792325,0.16741967440682715
1007402,Bunge,Other,IA,2022,113722.672,104236.18250084999,8.341775067640002
1007402,Bunge,Other,IA,2023,112309.328,105377.32205645108,6.172244164392925
1007404,AMERICAN GYPSUM COMPANY,Minerals,CO,2021,65717.052,69851.97266526657,6.292005711495663
1007404,AMERICAN GYPSUM COMPANY,Minerals,CO,2022,75047.368,72931.74913231301,2.81904472344319
1007404,AMERICAN GYPSUM COMPANY,Minerals,CO,2023,74893.268,76147.31307571942,1.6744429896147934
1007411,PG&E HUMBOLDT BAY,Power Plants,CA,2021,257010.766,193594.57049706456,24.674528810569534
1007411,PG&E HUMBOLDT BAY,Power Plants,CA,2022,211611.69,194554.12702501542,8.060784815330656
1007411,PG&E HUMBOLDT BAY,Power Plants,CA,2023,198006.494,195518.4396198744,1.2565519089114314
1007419,Lansing,Power Plants,IA,2021,700299.572,559922.1366596314,20.04534073031943
1007419,Lansing,Power Plants,IA,2022,1092353.568,507776.948412484,53.515330265989114
1007419,Lansing,Power Plants,IA,2023,1091.082,460488.00798856525,42104.711285546386
1007420,Coyote,Power Plants,ND,2021,2797416.386,2569511.2260017185,8.146987382316755
1007420,Coyote,Power Plants,ND,2022,2550635.236,2525877.643843398,0.9706441676634184
1007420,Coyote,Power Plants,ND,2023,2935490.148,2482985.01563488,15.414977041344175
1007422,Maine Independence Station,Power Plants,ME,2021,217677.144,75598.28645985533,65.27045280424328
1007422,Maine Independence Station,Power Plants,ME,2022,270363.848,63423.96477163311,76.54125533394794
1007422,Maine Independence Station,Power Plants,ME,2023,380420.64,53210.19160254993,86.01280109235138
1007424,Landers Sanitary Landfill,Waste,CA,2021,45197.5,41906.658135202575,7.281026306316556
1007424,Landers Sanitary Landfill,Waste,CA,2022,46416.95,42259.38797200512,8.95699098711759
1007424,Landers Sanitary Landfill,Waste,CA,2023,47542.5,42615.086748429836,10.364228325330313
1007427,Brunot Island Power Station,Power Plants,PA,2021,17458.984,66158.2053481222,278.9350247879384
1007427,Brunot Island Power Station,Power Plants,PA,2022,34654.462,77810.23936478162,124.5316616509055
1007427,Brunot Island Power Station,Power Plants,PA,2023,65475.854,91514.47380028511,39.76827824236567
1007429,Coal Creek,Power Plants,ND,2021,9451218.764,8414101.815760477,10.973367288776936
1007429,Coal Creek,Power Plants,ND,2022,8785254.23,8350973.30708017,4.943293745977688
1007429,Coal Creek,Power Plants,ND,2023,7716347.05,8288318.432864416,7.412463166290798
1007430,"NGPL Station 388 Storage, Longview, TX",Petroleum and Natural Gas Systems,TX,2021,15651.924,20993.185216312282,34.125269304350574
1007430,"NGPL Station 388 Storage, Longview, TX",Petroleum and Natural Gas Systems,TX,2022,20552.042,19727.28266626795,4.013028650545043
1007430,"NGPL Station 388 Storage, Longview, TX",Petroleum and Natural Gas Systems,TX,2023,12371.694,18537.714852934507,49.83974589845584
1007434,Ray Olinger,Power Plants,TX,2021,48097.52,20596.929536242027,57.176732737484116
1007434,Ray Olinger,Power Plants,TX,2022,45538.68,18704.974324432038,58.92508451182151
1007434,Ray Olinger,Power Plants,TX,2023,75575.22,16986.80688604707,77.52331136310676
1007435,MASSPOWER,Power Plants,MA,2021,119277.708,168433.40706262886,41.211136503921466
1007435,MASSPOWER,Power Plants,MA,2022,108926.948,153912.5408802142,41.29886470353891
1007435,MASSPOWER,Power Plants,MA,2023,283431.9,140643.53772405267,50.37836682319363
1007437,"EPNG Station 6794 Williams, AZ",Petroleum and Natural Gas Systems,AZ,2021,90830.134,74535.82526181501,17.939320378174266
1007437,"EPNG Station 6794 Williams, AZ",Petroleum and Natural Gas Systems,AZ,2022,88775.588,75770.2838784085,14.649640080774795
1007437,"EPNG Station 6794 Williams, AZ",Petroleum and Natural Gas Systems,AZ,2023,86047.142,77025.18753697662,10.484897293885004
1007438,Eastman Chemical - Texas Operations,Chemicals,TX,2021,2156353.486,2172999.8971283548,0.7719704230512568
1007438,Eastman Chemical - Texas Operations,Chemicals,TX,2022,2148910.122399125,2172768.013657189,1.1102321595203963
